OUTBREAK,STRATEGY,END TURN,SUSCEPTIBLE,INFECTED,RECOVERED,PROTECTED
0,PROXIMITY,25,0,1,0,24
1,PROXIMITY,25,0,1,0,24
1,DEGREE,25,0,1,0,24
2,PROXIMITY,31,0,1,0,24
2,DEGREE,31,0,1,0,24
3,PROXIMITY,17,0,1,0,24
4,PROXIMITY,35,0,1,0,24
4,DEGREE,35,0,1,0,24
5,DEGREE,33,0,1,0,24
6,PROXIMITY,23,0,1,0,24
6,DEGREE,23,0,1,0,24
7,PROXIMITY,29,0,1,0,24
8,PROXIMITY,25,0,1,0,24
8,DEGREE,25,0,1,0,24
9,PROXIMITY,27,0,1,0,24
9,DEGREE,27,0,1,0,24
10,DEGREE,23,0,1,0,24
11,PROXIMITY,25,0,1,0,24
12,PROXIMITY,21,0,1,0,24
12,DEGREE,21,0,1,0,24
13,PROXIMITY,23,0,1,0,24
13,DEGREE,23,0,1,0,24
14,PROXIMITY,27,0,1,0,24
14,DEGREE,27,0,1,0,24
15,PROXIMITY,27,0,1,0,24
16,PROXIMITY,31,0,1,0,24
16,DEGREE,31,0,1,0,24
17,DEGREE,25,0,1,0,24
18,PROXIMITY,25,0,1,0,24
19,DEGREE,27,0,1,0,24
20,DEGREE,17,0,1,0,24
21,PROXIMITY,19,0,1,0,24
22,DEGREE,23,0,1,0,24
23,PROXIMITY,23,0,1,0,24
24,PROXIMITY,19,0,1,0,24
24,DEGREE,19,0,1,0,24

